proteinID_x	mutTol_x	mutVul_x	proteinID_y	mutTol_y	mutVul_y	Aggregation_x	length_x	Aggregation_y	length_y
G5B6N6	0.37364043506078054	0.13190445724034974	Q80UW5	0.33075537662888016	0.12342409153512024	3.2590686084142417	1545	2.5191850419084445	1551
G5BMS9	0.48336798336798337	0.09251559251559252	Q9D7N6	0.6825870646766169	0.045771144278606964	0.3647548387096773	155	0.1404	160
G5B7P1	0.4110546378653113	0.1048284625158831	Q3UR97	0.4002707581227437	0.09927797833935018	4.07850574712644	261	3.377707988980717	363
G5BW95	0.38959212376933894	0.0970464135021097	Q7TNE3	0.3529824561403509	0.09543859649122807	0.7090352422907489	227	0.7107180616740086	227
G5C4X4	0.37614991482112436	0.14105621805792162	Q6PDC0	0.388801261829653	0.14037854889589904	0.5495708245243129	473	0.6179754901960788	408
G5B9V3	0.32528458088996204	0.14625733011383235	P33587	0.313986013986014	0.12027972027972028	5.3942403433476365	466	6.798193478260872	460
G5BVK8	0.21923937360178972	0.13534675615212527	Q5SVD0	0.43300529901589707	0.11506434519303559	1.5277222222222222	144	1.9750185185185185	216
G5BY86	0.29449423815621	0.15428937259923176	Q78PG9	0.24773413897280966	0.11858006042296072	6.229528	250	2.881014423076924	208
G5ASM2	0.35913978494623655	0.13476702508960572	Q8JZL3	0.2547584187408492	0.21010248901903367	3.132726086956522	230	3.3109955357142873	224
G5C4E9	0.42017326732673266	0.1311881188118812	Q91ZA6	0.3512230741146404	0.10952902519167579	1.4174787644787656	259	1.4464839449541285	436
G5AP51	0.44805194805194803	0.10173160173160173	Q8K2P1	0.5519528371407516	0.07737656595431099	1.2555838926174503	149	0.4704977375565608	221
G5BXX7	0.32315608919382505	0.158147512864494	Q9Z2H1	0.2580882352941177	0.1264705882352941	4.144021008403361	476	3.725918735891648	443
G5B2M5	0.26990445859872614	0.17436305732484075	Q3UST5	0.2726888982693119	0.16926973406500634	8.358718446601946	412	7.626116883116887	385
G5AT44	0.4701890450799806	0.11536597188560349	A0A087WRI3	0.4942987457240593	0.1088939566704675	0.6893461538461538	338	0.12212367491166075	283
G5AP88	0.45151280062063615	0.11249030256012413	Q9CZ82	0.4536964980544747	0.11750972762645914	2.3767932692307694	208	2.376629807692308	208
G5C5A7	0.19039735099337748	0.11423841059602649	Q9CYZ6	0.19001919385796545	0.16698656429942418	1.2127653061224493	98	2.8954319526627215	169
G5AWM2	0.27851458885941643	0.16357206012378425	Q9QZ88	0.30526315789473685	0.15964912280701754	7.440701657458564	181	7.407670329670327	182
G5BL68	0.3593064091308165	0.13849868305531168	Q8BJL1	0.3660385531730561	0.13861815031405675	1.9246441136671184	739	1.6941729222520103	746
G5AMY6	0.23876532001815706	0.1484339536995007	A6H611	0.24624829467939974	0.16120964074579355	2.267603085553997	713	2.8078129395217997	711
G5C5U2	0.09914179582426028	0.13103624951966183	Q8K010	0.2397496487418572	0.13692681057606335	2.508149068322981	1288	2.363390527950305	1288
G5AZI9	0.26512788521522146	0.17404865876481598	P58466	0.2576419213973799	0.17903930131004367	4.530038314176247	261	4.531988505747125	261
G5AU45	0.504077933846851	0.10647938377888537	Q9QWV9	0.5075791350869371	0.10566205974141775	1.9087130801687755	711	1.9315110497237558	724
G5B7Z2	0.39572192513368987	0.10160427807486631	Q9Z2E5	0.40305010893246185	0.08387799564270153	2.3059006622516547	151	4.983161073825504	149
G5C1M0	0.6085767848773629	0.030151538822059055	Q9R0I7	0.5889835453378457	0.0403781071303536	0.3971489874638381	2074	0.5512893217893217	1386
G5AX22	0.2938691396187532	0.14085522926326635	F8VPZ3	0.2913528171135884	0.14361755548860097	4.191046006389767	1565	4.2437400249376545	1604
G5C7F6	0.415987460815047	0.11358411703239289	Q9R1B9	0.4108494533221194	0.10849453322119428	1.972295618051012	1529	1.6818362919132126	1521
G5BIB4	0.574486301369863	0.046232876712328765	Q14BK3	0.5525114155251142	0.076103500761035	0.6354413407821228	183	0.0836376811594203	207
G5BB82	0.48468606431852984	0.10336906584992343	Q8R2Y9	0.48737566947207345	0.10558530986993114	3.4376350710900474	211	3.4213443396226437	212
G5B9R7	0.3974910394265233	0.0989247311827957	Q8BSI6	0.49735099337748345	0.0913907284768212	2.8853457330415773	457	0.6467643442622947	488
G5B8Y5	0.41492726122707146	0.11337760910815939	Q8K205	0.39431588756018016	0.12672775275663922	2.090386119257086	1023	2.2744660287081317	1045
G5BSC7	0.5235487404162102	0.07995618838992333	Q9CR86	0.5695364238410596	0.10264900662251655	0.04503355704697988	149	0.04933108108108107	148
G5C514	0.33014861995753714	0.15021231422505307	Q80UW2	0.4138309549945115	0.12897914379802414	0.5044772727272723	308	0.5891919191919188	297
G5BGH1	0.19896529424444923	0.15843931881871093	P16332	0.20797413793103448	0.15754310344827585	3.5256320000000008	750	3.369915775401069	748
G5B1W3	0.4352991090369113	0.1285532456512516	Q9CYC6	0.5039518253669553	0.10161836657884833	2.7869840425531858	376	1.5241658767772512	422
G5BCS8	0.285207100591716	0.17041420118343195	Q9DA11	0.27009646302250806	0.1564844587352626	12.856151515151513	132	12.261945945945945	148
G5AVM5	0.36305338793170056	0.14841999536428957	Q8CJH3	0.37339954993404206	0.14510747264685342	5.210689055894785	2129	5.45629353468617	2119
G5C4M0	0.6787072243346007	0.044866920152091254	P09026	0.6713912719134651	0.04625139873181649	0.05969014084507046	426	0.05584295612009238	433
G5AQF5	0.475093984962406	0.09743107769423559	Q8BW72	0.4762696493349456	0.09794437726723096	2.486727539062501	1024	2.389438909774437	1064
G5BXN5	0.40183112919633773	0.13326551373346898	Q5EBG6	0.4969574036511156	0.11257606490872211	0.7046666666666669	162	1.8701728395061723	162
G5C6S4	0.262615859938208	0.1822863027806385	Q91WQ9	0.19958634953464321	0.16028955532574973	7.9452483660130735	153	6.937359477124184	153
G5B057	0.5586975149957155	0.049700085689802914	Q9D772	0.6512562814070352	0.04321608040201005	0.022324324324324327	185	0.01696178343949045	157
G5BJQ4	0.5387062566277837	0.05755326327966837	Q9QXN0	0.6160026233808821	0.053369404820462374	1.1159419431279618	1688	0.5441349446122863	1986
G5BFY6	0.5652173913043478	0.06574761399787911	Q9ESH5	0.5656178050652341	0.06216423637759018	0.12862745098039213	153	2.7034454976303315	211
G5ARV1	0.5336866010598031	0.09765329295987887	Q8CDY7	0.5414110429447853	0.10736196319018405	5.677140271493213	221	4.114036529680366	219
G5BQ53	0.3084185680566483	0.1022816679779701	Q9JHS9	0.6823204419889503	0.03038674033149171	2.680482587064677	201	0.008275109170305677	229
G5C6X2	0.5548227535037098	0.08244023083264633	Q3UZ45	0.5484562607204116	0.06518010291595197	0.2309873737373737	396	0.1406992084432717	379
G5BW27	0.4480167014613779	0.11732776617954072	Q9JLM4	0.4310732457697314	0.10117145899893504	2.7703641069887803	1159	2.326818978102189	1370
G5B820	0.26501154734411086	0.18187066974595842	Q9CWL8	0.2586795674445077	0.18810472396129765	4.2432446043165495	556	4.377477797513322	563
G5AYK7	0.2003012048192771	0.12198795180722892	Q9D915	0.2518628912071535	0.11177347242921014	5.270885714285714	105	4.865415094339624	106
G5BEZ1	0.23414376321353064	0.160676532769556	Q9ERE8	0.2878026496116948	0.16034719049794427	5.115506410256409	312	4.611972375690606	362
G5BDH4	0.30512474713418747	0.15879973027646663	Q504M2	0.32936144210204704	0.15582034830430797	6.982893749999994	480	5.338024436090229	532
G5BZR5	0.25	0.17885638297872342	Q3U4G0	0.19180421172453044	0.1838360842344906	1.8572468619246876	239	4.3446975088967985	281
G5AS16	0.3836946702800361	0.0989159891598916	O08696	0.37623126338329765	0.07944325481798716	2.305093314763231	718	1.3050815789473689	760
G5C6J1	0.2915492957746479	0.19859154929577466	Q8BJT9	0.2506350550381033	0.2077335591306802	5.937098106712563	581	7.160707105719236	577
G5B1R9	0.5529036375239311	0.0813018506700702	Q8BHZ4	0.5583354608118458	0.08118458003574164	1.6232460567823332	1268	1.5074651347068149	1262
G5BMH6	0.5413533834586466	0.15413533834586465	Q8K0W9	0.39811320754716983	0.15471698113207547	4.362121951219511	82	4.3732195121951225	82
G5ALN3	0.36058700209643607	0.15028825995807127	Q3UPL0	0.37541048207014316	0.14317614606593984	3.3748167072181645	1233	3.0017878048780493	1230
G5C656	0.3422703041705864	0.136563185951709	A0A1L1SU27	0.4103945065302275	0.13168170189847853	2.852367366412214	1048	2.2384149548068986	1217
G5B8D7	0.19907076483202288	0.16726233023588277	P42682	0.3175614194722475	0.1565059144676979	4.6673601789709185	447	2.4745464895635685	527
G5BIQ8	0.4666666666666667	0.10720720720720721	Q60867	0.475011256190905	0.10670868977937865	2.0064466292134835	356	2.0006050420168062	357
G5BV72	0.39332949971247844	0.10063254744105808	Q78JW9	0.4669894366197183	0.09991197183098592	3.809374100719424	278	5.277029891304347	368
G5BSM8	0.5499805523142746	0.08751458576429405	Q6P9J5	0.49154435226547544	0.0982769623484365	1.7095921985815603	846	1.2357647637795282	1016
G5BXI5	0.520746887966805	0.06408483171968649	Q8CIT9	0.6676585030899519	0.044174868390936144	1.2531024531024528	693	1.691564285714284	700
G5BVL7	0.24419078679168366	0.15165103954341622	Q8BG32	0.2518996960486322	0.14399696048632218	2.9378673469387766	392	3.0942796208530803	422
G5BUL8	0.28904459867831167	0.17387839139242187	E9Q8T7	0.28479600710855674	0.17200438613075206	4.544849413700887	4861	4.9548032941176485	4250
G5BXT0	0.5339506172839507	0.07160493827160494	A0A286YDK6	0.5909090909090909	0.06399521531100479	0.07370566037735847	265	0.039333333333333324	273
G5AL64	0.5785207700101317	0.030395136778115502	Q8R1B5	0.9523326572008114	0.033468559837728194	0.02204430379746836	158	0.0	158
G5B710	0.2725385527876631	0.17793594306049823	P80316	0.20373112229789755	0.18359490672194256	3.435977818853972	541	3.5016340110905753	541
G5C8X0	0.13412489006156553	0.22867194371152155	Q8R1F9	0.14007954043305346	0.2350861688024746	9.300736986301374	365	8.832338842975208	363
G5AVT3	0.5315391084945332	0.15559293523969722	Q9DAK8	0.4228813559322034	0.15254237288135594	6.2527447916666645	192	6.254385416666668	192
G5C710	0.5159974905897114	0.07183186951066499	Q61909	0.47007586400674345	0.06518685023883113	1.282686046511628	516	1.1433570190641245	577
G5BR02	0.47983310152990266	0.11404728789986092	Q8R4V2	0.43499308437067774	0.11549100968188106	4.707621276595743	235	4.650314893617021	235
G5BKI6	0.27838616714697406	0.09510086455331412	Q5FW52	0.5938442969221485	0.05009052504526252	2.6858817204301046	279	1.8855613382899628	269
G5BMS6	0.3920208152645273	0.15177797051170858	Q9D7Q0	0.4760726072607261	0.11633663366336634	7.498632978723402	188	6.9202994923857855	197
G5AUM6	0.45592705167173253	0.06778115501519758	Q9QY24	0.49103663289166016	0.08963367108339829	0.8467105263157894	532	0.32679318734793195	411
G5AQF1	0.2645861601085482	0.13161465400271372	Q9CR25	0.304906937394247	0.13976311336717429	3.923306748466256	489	3.3500572597137017	489
G5ASE4	0.4118931415360904	0.1013999486257385	P16546	0.4230595522291761	0.1004580940705852	1.3020668815471388	2482	0.8377625404530744	2472
G5B6E8	0.07715930902111325	0.1474088291746641	O88844	0.08857361963190184	0.1522239263803681	2.0037028985507246	414	2.05472463768116	414
G5AYX2	0.4984520123839009	0.07430340557275542	Q91W92	0.5656565656565656	0.08	0.0742654155495979	373	0.10977261613691933	409
G5CAF0	0.5745937961595273	0.05268340718857706	Q91YU6	0.5186457311089303	0.0542198233562316	0.04555886736214609	671	0.11320864381520117	671
G5C9Z6	0.2640283520378027	0.14412285883047843	P61290	0.3333333333333333	0.150093808630394	0.26158518518518514	270	0.27374015748031505	254
G5C9R2	0.328021978021978	0.17802197802197803	Q8C176	0.27744143195577786	0.20768623321926824	2.8529633105802055	1172	3.067568840579709	1104
G5ATY9	0.27582644628099173	0.12138429752066116	Q07916	0.40655209452201935	0.11654135338345864	1.9385924764890252	638	1.3863222591362119	301
G5CAN8	0.4084241408214585	0.11295054484492875	Q8R0J1	0.426725036481134	0.11298728371899104	2.5485287356321837	783	1.819398983481576	787
G5BNE0	0.2813013473545843	0.15149523496549458	Q61578	0.3280778262328078	0.16470982891647099	2.276379721669981	503	2.780408906882593	494
G5C4E4	0.15121107266435987	0.20899653979238755	Q9JLI7	0.13781031190324633	0.22056015276893698	5.811832976445396	469	6.483143984220909	507
G5BI69	0.3265171503957784	0.1505057167985928	Q3U829	0.22249589490968802	0.1816502463054187	4.940295952222953	1507	7.3869256505576155	807
G5ALS3	0.49050279329608937	0.1	Q922U2	0.4964976183804987	0.09386382740263378	0.3412641509433961	583	0.3557706896551725	580
G5AMM5	0.35903145004174786	0.1296966323406624	Q9JJK2	0.28090290218559655	0.1443926907918309	5.375987931034489	580	7.841602222222215	450
G5BX47	0.9933466400532269	0.0053226879574184965	Q80XU3	0.991930060524546	0.005379959650302623	0.0	237	0.0	234
G5B2T3	0.5041365046535677	0.08014477766287487	Q8VIG3	0.4712097200211305	0.08135235076597992	1.602633440514469	311	1.661960132890366	301
G5BPJ7	0.499777183600713	0.08333333333333333	Q0P5X5	0.5106999554168524	0.07333927775300936	0.915887029288703	717	1.973016759776537	716
G5BW38	0.27117296222664017	0.16341948310139165	Q8K4T3	0.3205778992581023	0.164388910581804	5.546723970944314	413	5.706624401913872	418
G5BLQ5	0.48823866896156054	0.09179575444635686	Q9D424	0.49320943531093636	0.09899928520371694	1.0010531914893621	282	2.8488410596026523	453
G5C2Y0	0.035759897828863345	0.8955938697318008	Q3TYG6	0.4453520666557752	0.10815226270217285	3.7047034883720915	1032	2.56275748502994	1002
G5AR40	0.3856573705179283	0.12270916334661354	P56581	0.2857142857142857	0.11671087533156499	1.3967057356608468	401	1.340123515439429	421
G5AZJ1	0.29928840519045624	0.16073670992046882	B9EKE5	0.2634161300214658	0.12419503219871206	5.164976744186046	387	2.225092307692308	520
G5BY19	0.2718954248366013	0.16437908496732026	Q99LM2	0.36205787781350485	0.14630225080385853	4.337329317269072	498	3.3276858846918467	503
G5BW96	0.35296282664703715	0.13433934486566065	P21550	0.25269016697588126	0.13432282003710574	1.2075502283105024	438	1.2350207373271878	434
G5BTQ6	0.3781788351107465	0.17883511074651354	Q8BG93	0.30740037950664134	0.1840607210626186	5.6094263959390815	197	11.173258823529412	170
G5ALD9	0.5326155794806839	0.05763141228625712	Q9DCL8	0.5600924499229584	0.028505392912172575	0.3280756972111554	251	0.19606796116504854	206
G5ANQ6	0.32614213197969544	0.05203045685279188	Q8R344	0.9474196689386563	0.02629016553067186	3.6970313725490214	255	0.0	166
G5CBC5	0.5925110132158591	0.07433920704845814	P35583	0.6442409299048961	0.06868615709756956	2.6869044368600665	293	1.5936688453159045	459
G5BGG3	0.3106741573033708	0.1949438202247191	Q8R3H7	0.3547085201793722	0.14573991031390135	7.113180212014138	283	11.28422752808988	356
G5BL69	0.3124039741882618	0.15579227696404793	Q7TPQ3	0.29218974604695735	0.1517010062290369	4.2848698149329945	1567	3.5524169653524513	1674
G5BJB4	0.20214046822742474	0.1854180602006689	Q8BYA0	0.27157636809147834	0.19275796351756058	9.156934039087963	1228	8.296923913043495	1196
G5B4S1	0.38363514419852446	0.1303375810418064	Q9Z100	0.3204432383536861	0.13297150610583447	3.3340860655737687	732	3.0259626038781153	722
G5AV18	0.34439461883408073	0.1476831091180867	Q8BH64	0.36187350835322196	0.1434964200477327	3.2598508287292813	543	3.3141712707182345	543
G5BY60	0.31783369803063455	0.1427789934354486	Q5GFD5	0.3956626506024096	0.1306024096385542	4.116554817275747	301	6.333412280701759	342
G5BH01	0.18854415274463007	0.19888623707239458	Q9D7P9	0.31423220973782773	0.15543071161048688	7.5503999999999944	400	3.9099716312056767	423
G5C3A8	0.5208526413345691	0.09406858202038924	Q69ZX8	0.5345394736842105	0.08975563909774437	0.8797091172214181	691	0.8706656891495601	682
G5BE55	0.5322896281800391	0.09931506849315068	O09105	0.5168210628961483	0.07898586055582643	1.2563545454545455	330	1.2412181818181822	330
G5B5N8	0.2603359173126615	0.15310077519379844	Q9JKM7	0.29578488372093026	0.16787790697674418	11.129313492063494	252	10.530923766816146	223
G5BWY9	0.3346280250971019	0.14042426053181953	Q8CDL9	0.399581589958159	0.14302015975656143	1.425784132841329	542	2.3561029239766094	855
G5C518	0.25580315691736305	0.13556174558960074	Q8R1Q3	0.3454803596781827	0.13913866540463796	6.125191860465112	344	4.447590504451044	337
G5C103	0.3847357246619734	0.1485082132081797	Q8BQM9	0.3497488943857282	0.14901431676785848	4.143103042876897	1446	4.0052716736207685	2157
G5BY61	0.17018379850238258	0.19877467665078286	Q9D513	0.10967302452316076	0.21764305177111717	8.057583864118895	471	7.2478085106382935	470
G5C080	0.2937978749691129	0.18655794415616506	Q0VEJ0	0.23416317475967463	0.18609810204584668	5.211688922610019	659	5.230242792109259	659
G5C3C0	0.33098039215686276	0.12847058823529411	G3X8X0	0.31709601873536297	0.13614363778298205	4.765455331412109	1041	4.7395047892720354	1044
G5BCN4	0.3166507568525842	0.18137188054002454	Q148V7	0.3205025394279604	0.18163592622293503	4.13953697478992	1190	4.078163651315792	1216
G5ANL8	0.45619524405506884	0.123279098873592	Q61200	0.37095825984714875	0.09288653733098177	4.3473818897637795	254	8.613771217712179	271
G5C9G2	0.4406215316315205	0.10802811690714022	Q6PDH4	0.34599018003273324	0.09525368248772505	1.3095558139534882	430	1.5510733197556006	491
G5AT72	0.21776232616940583	0.24778761061946902	Q9JI74	0.2882785467128028	0.17344290657439446	6.406790196078438	510	5.5468055925432775	751
G5BU54	0.23582766439909297	0.20634920634920634	Q8BLC3	0.20776255707762556	0.1860730593607306	13.318347517730494	141	18.956560283687942	141
G5APU0	0.3797659494148735	0.13627784069460175	Q6HA09	0.38095238095238093	0.14663643235071808	1.7770390804597689	435	2.157852873563219	435
G5C9F2	0.25917859365276913	0.06347230864965775	Q8K2K6	0.4741756638459294	0.09775313685439159	0.7819299242424248	528	0.9293921568627443	561
G5AWA4	0.4145249968034778	0.13131313131313133	Q925T6	0.40054968899175464	0.13539707796904382	1.86563615023474	1278	1.6720984915705432	1127
G5BGF8	0.264050901378579	0.1901732060798869	Q71RI9	0.336987270155587	0.16831683168316833	3.1890660792951557	454	2.2177208791208796	455
G5C3S3	0.3474320241691843	0.12462235649546828	P97930	0.1485148514851485	0.178979436405179	5.304208333333333	216	8.608320754716981	212
G5AXN0	0.28006392329204954	0.18298042349180982	Q8JZX3	0.32099758648431215	0.17739340305711987	2.277882063882065	407	1.7389753086419752	405
G5BLL6	0.5623072737166697	0.0776346816615273	Q05A80	0.3758620689655172	0.09717868338557993	0.3645395033860047	886	1.0051891367604269	1031
G5AX25	0.43263757115749524	0.12605042016806722	Q9QZ67	0.30498773507767785	0.11992368492777324	4.0303660565723805	601	3.820431438127089	598
G5AX92	0.31557949331737484	0.1478156792339916	Q8C2E4	0.3175199624236731	0.14279004227336778	4.825433090024333	822	4.8280618705036025	695
G5AZI2	0.4837144837144837	0.08905058905058905	Q9QZR0	0.4652387640449438	0.08813202247191011	3.136799568965516	464	3.314109649122807	456
G5BH59	0.4279393173198483	0.10903919089759798	Q8CI51	0.49286889742183215	0.09736697750959956	3.1219591439688723	514	2.828778341793571	591
G5BV65	0.25165016501650167	0.13943894389438943	Q9D869	0.24938474159146842	0.16078753076292043	1.3348571428571432	196	2.0732397959183677	196
G5AN63	0.3137842465753425	0.13356164383561644	G3UW59	0.39191489361702125	0.09489361702127659	1.9072440318302368	377	2.4928255208333328	384
G5BHX9	0.24481910783280647	0.18089216719353707	Q99LJ1	0.18705293276108725	0.18311874105865522	7.368707792207787	462	7.7299380530973485	452
G5BLG4	0.318809318377912	0.18593615185504744	Q99J95	0.32744506678155966	0.18569582076691082	3.239895161290323	372	3.2398924731182803	372
G5BX90	0.2398818316100443	0.17370753323485968	Q1RLL3	0.25747800586510267	0.1744868035190616	5.692043636363643	550	5.034707052441232	553
G5BWX7	0.5134649910233393	0.06702573309395571	Q99N20	0.5123376623376623	0.06623376623376623	1.9103619402985077	268	2.080040650406504	246
G5C8P8	0.1750788643533123	0.1829652996845426	Q8K1A0	0.27029096477794795	0.17917304747320062	4.448650246305419	203	2.0472057416267933	209
G5BB20	0.40132827324478176	0.13915243516761544	O08674	0.27050222504767957	0.1414494596312778	1.6812818532818534	518	2.10589708737864	515
G5BV83	0.34310384003635536	0.14042263122017723	Q9CZT4	0.29947620132088365	0.13869278068777044	1.4983047752808991	712	1.9249436619718288	710
G5BKW6	0.4471858134155744	0.12336160370084812	Q8BUV6	0.5326286764705882	0.09650735294117647	3.017577464788733	213	1.9904792243767329	361
G5BBJ2	0.5793010752688172	0.05443548387096774	P70281	0.581727781230578	0.057178371659415785	1.7932415254237293	236	0.07651968503937008	254
G5C9J2	0.5160281469898358	0.07756059421422987	Q9DBR7	0.5324797001873829	0.07760774515927546	0.39424829600779016	1027	0.39047035957240056	1029
G5BJV1	0.390625	0.1299342105263158	Q9CZ15	0.3001644736842105	0.13240131578947367	1.7585204081632655	196	1.7187602040816323	196
G5BAZ3	0.4679436020218143	0.10720936419260442	Q9Z0H1	0.48736842105263156	0.1036842105263158	1.722360975609755	615	2.5398922829581987	622
G5AWJ8	0.3714336981876907	0.12901489323524135	Q3V3Q7	0.3627671541057368	0.12185976752905887	2.495621111111112	900	2.5734628770301646	862
G5B3P8	0.38478684870437446	0.12761214823070494	Q99M73	0.41061224489795917	0.105578231292517	0.6519180887372008	586	0.74858872305141	603
G5BRJ8	0.503001579778831	0.0924170616113744	E9Q9R9	0.1775401969862783	0.08148834076942503	1.371123837493882	2043	1.3447647058823535	1921
G5BQW0	0.3765632237146827	0.14636405743399722	Q5FW53	0.353958143767061	0.15241128298453138	4.723170940170938	351	5.44578309859155	355
G5AUI4	0.3614094592048238	0.1281326549839834	Q9Z1N2	0.4064789818742769	0.1392209795603548	2.2262703962703982	858	2.7538392857142866	840
G5B015	0.2712028377942599	0.17155756207674944	P31266	0.32801472844430807	0.1632402577477754	2.420569999999998	500	2.3069334600760447	526
G5AUT3	0.5096153846153846	0.09615384615384616	Q99N80	0.5657686212361331	0.06075013206550449	0.12534310344827584	580	0.40374250440917103	567
G5BHY2	0.24400564174894218	0.14880112834978843	Q9WTL7	0.24278676988036593	0.1498944405348346	4.69731168831169	231	4.697649350649353	231
G5AYK6	0.20754716981132076	0.1509433962264151	A0A1B0GRQ2	0.3950762016412661	0.10550996483001172	3.193466292134832	178	0.26099270072992703	137
G5BWI7	0.3105175292153589	0.15559265442404008	Q8VDK1	0.3220766129032258	0.14969758064516128	5.38605316973415	489	2.1045913312693494	323
G5BET8	0.6822780067440989	0.05470213563132259	Q6ZPI3	0.6854143232095988	0.05474315710536183	0.2191131639722864	433	0.2191131639722864	433
G5C912	0.5079097946819253	0.0854930999663413	Q3UFB2	0.47804878048780486	0.08257839721254355	0.08495991561181436	474	0.324791304347826	460
G5AZR2	0.43008795875037914	0.056111616621170764	P70459	0.4333632824198862	0.05750224618149147	0.6227255985267036	543	0.6137640653357531	551
G5AZK7	0.390744865132393	0.11036872061370948	Q6DID5	0.3739856801909308	0.12386634844868735	2.1042171253822617	654	3.0620982404692096	682
G5AP90	0.35585585585585583	0.15127627627627627	Q8VE37	0.34663536776212833	0.16862284820031298	5.385828375286041	437	5.020446555819476	421
G5C131	0.4853326348873756	0.09009952854897853	Q9QZM0	0.473480947476828	0.08702368692070031	1.9248943999999988	625	1.5917366771159882	638
G5C7Y7	0.18910782703886153	0.1874657909140668	O35646	0.19227876660817247	0.1762346452745049	2.2332585616438383	584	1.9700405616224663	641
G5BTH3	0.23399558498896247	0.2119205298013245	Q3V2D2	0.2651646447140381	0.18024263431542462	16.218931506849323	73	13.257032258064505	93
G5C3T6	0.3469569080408707	0.14882274544646823	Q14AW5	0.31743869209809267	0.1600817438692098	3.475954356846475	723	3.544111878453036	724
G5C8B8	0.4636118598382749	0.09380053908355795	Q8BID6	0.49166218396987627	0.09359870898332437	1.3325903010033442	598	0.6811766666666668	600
G5APW7	0.2588594226707346	0.13377141516076038	Q8BKT7	0.3330980945659845	0.13290990355210539	5.196128843338212	683	5.313862371888722	683
G5B1D2	0.4288829251928883	0.10046964106004697	Q8R2G6	0.4727705922396188	0.10432266848196052	3.6320734229576015	967	3.6756670179135966	949
G5BR11	0.5096286107290234	0.08459422283356259	Q61771	0.48602751504729147	0.08920894239036974	0.5123190271816881	699	1.3257710843373487	747
G5AYW0	0.3727227966518956	0.09010339734121123	O89100	0.418932527693857	0.08157099697885196	2.9775779816513754	327	2.9370372670807448	322
G5AN15	0.3067926225820963	0.14867296446243813	Q61881	0.30412255012390177	0.15228655102500563	4.257178670360112	722	4.585456189151596	719
G5BPH4	0.6069455406471981	0.062352012628255724	Q7TQD2	0.5755555555555556	0.061481481481481484	0.05901951219512196	205	0.2316880733944953	218
G5ALR2	0.4095638698251052	0.12419747620101837	Q9ESL4	0.39690825135514957	0.12407147159204979	3.62486107290234	727	5.528229426433913	802
G5BWG6	0.3565217391304348	0.13501144164759726	Q920A9	0.2988505747126437	0.2110344827586207	3.8244084507042273	355	6.326960227272728	352
G5BE97	0.3608860075634792	0.1388438681793625	Q8BL95	0.30965593784683687	0.13152053274139844	1.6644046822742475	299	1.8687551724137932	290
G5C3A5	0.17123061695809963	0.2306169580996371	Q8C7K6	0.2022434839986803	0.21247113163972287	6.918814516129028	496	8.639672727272725	495
G5BM78	0.3031266560678325	0.18494965553789083	Q9ES74	0.30895601483836777	0.18124006359300476	3.4061225165562896	302	3.4654105960264903	302
G5BHK1	0.4949748743718593	0.08634079488350845	Q8BFU3	0.48466553972470416	0.08572808500362232	0.5523181818181816	704	0.5392919161676647	668
G5BST6	0.4781886165351059	0.08142916493560448	Q78ZA7	0.443360203648706	0.08909630886720407	3.3191492146596864	382	3.392650666666665	375
G5B5J6	0.37042801556420235	0.16070038910505838	Q60972	0.35647279549718575	0.16022514071294558	1.0950170731707316	410	1.15235294117647	425
G5ASM3	0.2266694754581841	0.19443859279544976	O88512	0.23726016092428306	0.1922838869403755	4.77894858611825	778	4.838646017699119	791
G5BID5	0.16076555023923444	0.22392344497607655	P61924	0.20018115942028986	0.21829710144927536	11.950940476190475	168	11.373022598870053	177
G5BDY1	0.2526158445440957	0.15284005979073242	Q9WUT3	0.24911816578483245	0.15476190476190477	4.7133684820394	863	6.051612551159625	733
G5B6F5	0.32825719120135366	0.16146966400773508	Q8K1B8	0.2252141982864137	0.15593635250917992	3.7561619613670136	673	4.3141052631578924	665
G5BYV4	0.3730008132285172	0.12252642992680943	Q7TSZ8	0.3481132075471698	0.10220125786163523	3.225780201342284	596	5.124536964980545	514
G5C784	0.3276470588235294	0.11911764705882352	Q9CXI3	0.3300919842312746	0.1521681997371879	5.470931985294119	544	5.041340946166391	613
G5B4U5	0.5358187134502924	0.1154970760233918	Q9D1K7	0.3716651333946642	0.13155473781048757	3.1073094170403586	223	0.7421436781609196	174
G5AVS4	0.38288001455471665	0.1289911762030383	Q6PFD9	0.4794330183435242	0.1075597554196776	1.7163711741791867	1797	1.9554377753303973	1816
G5BNP2	0.3163963963963964	0.15171171171171172	A6H639	0.3672077922077922	0.137987012987013	2.078861915367484	449	2.3381726907630527	498
G5ALZ3	0.6084749274761707	0.0581226688769167	B1AVK5	0.6312252964426878	0.04397233201581028	1.6325376477909146	1607	1.8583808397397992	1691
G5BT85	0.2152395915161037	0.23409269442262373	P10630	0.215748031496063	0.234251968503937	7.840004914004915	407	7.840004914004915	407
G5C4X0	0.47670886075949365	0.11265822784810127	Q8JZW5	0.3888675623800384	0.1397312859884837	5.607835637480801	651	3.734722610722612	429
G5BQT9	0.33894132129667626	0.1616741895773492	P70404	0.29795081967213116	0.16393442622950818	1.4916590330788813	393	1.3943333333333332	393
